id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
3102784,(2002 BF25),0.079534394,0.1778443116,24140.2726879863,49488756.20904448,Earth,False,22.62,False
3172332,(2004 BV18),0.0175612318,0.0392681082,17973.8939352912,57193484.53660784,Earth,False,25.9,False
3292345,(2005 TB15),0.3346223745,0.7482383761,64515.1183994459,62674984.62903418,Earth,False,19.5,False
3750663,(2016 GN134),0.0024241248,0.0054205079,76833.1827430243,40592410.68553009,Earth,False,30.2,False
3769878,(2017 DS35),0.1925550782,0.4305662442,41036.9151843724,52436325.931363806,Earth,False,20.7,False
3824084,(2018 JD2),0.4411182,0.9863702813,193386.9752184064,74667534.22986658,Earth,False,18.9,True
3836890,(2018 XE4),0.0139493823,0.0311917671,55223.6950828678,29038943.77336344,Earth,False,26.4,False
3836919,(2018 XF5),0.0530340723,0.1185877909,15306.6698004622,42124198.971747085,Earth,False,23.5,False
54016965,(2020 JN),0.0088014652,0.0196806745,113444.3449499854,46834168.48471747,Earth,False,27.4,False
54105102,(2021 AE4),0.1160259082,0.2594418179,36292.3707476714,23247843.558676463,Earth,False,21.8,True
54135138,(2021 GV2),0.007772397,0.0173796081,45936.4029067991,29885901.68863212,Earth,False,27.67,False
54184708,(2021 PC9),0.1529519353,0.3420109247,69094.2120121764,62255956.118273616,Earth,False,21.2,True
2481025,481025 (2004 VA1),0.2111324448,0.4721064988,56617.6708213229,59196581.61536983,Earth,False,20.5,False
2498143,498143 (2007 TR65),0.4411182,0.9863702813,123173.2354279064,69148667.14763783,Earth,False,18.9,False
3275513,(2005 GL1),0.0766575574,0.1714115092,19702.5880270472,51243907.175065525,Earth,False,22.7,False
2234341,234341 (2001 FZ57),0.4350658314,0.9728367737,57184.6087584968,65284423.41699944,Earth,False,18.93,False
2518810,518810 (2010 CF19),0.1214940408,0.2716689341,29716.1936834906,70786850.3964252,Earth,False,21.7,True
3076773,(2001 GM2),0.2783267681,0.6223575734,57998.453141641,16975932.782892313,Earth,False,19.9,False
3549617,(2010 UC),0.0088014652,0.0196806745,15295.6057256487,20192829.90848212,Earth,False,27.4,False
3604183,(2012 JX11),0.058150704,0.130028927,47872.6996419166,32047332.210535523,Earth,False,23.3,False
3755347,(2016 NJ33),0.0201629919,0.0450858206,16412.0107685638,57007985.39185632,Earth,False,25.6,False
3836214,(2018 VU8),0.0069912523,0.0156329154,17382.7588843186,24069894.071860988,Earth,False,27.9,False
3092297,(2001 HX7),0.2016299194,0.4508582062,107930.6246081945,31877407.67011013,Earth,False,20.6,False
3092298,(2001 HJ31),0.046190746,0.1032856481,47914.550970169,3932571.21138005,Earth,False,23.8,False
3551325,(2010 VU98),0.0291443905,0.0651688382,23297.3247804826,20653753.242897037,Earth,False,24.8,False
3719474,(2015 KF19),0.0892390579,0.1995445996,20926.0835446248,44791997.16038126,Earth,False,22.37,False
3745033,(2016 ED1),0.0183888672,0.0411187571,73811.4855944796,66904036.4089933,Earth,False,25.8,False
3773921,(2017 GV6),0.0699125232,0.1563291544,50443.7733516326,35508432.59991759,Earth,False,22.9,False
3840790,(2019 GL1),0.0192555078,0.0430566244,3434.3238093293,13669571.673025984,Earth,False,25.7,False
54247992,(2022 CP7),0.1961349444,0.4385710684,74249.8902643813,61679328.03168272,Earth,False,20.66,False
3074752,(2001 GR2),0.1272198785,0.2844722965,69482.3204993796,11331088.840663584,Earth,False,21.6,True
3398132,(2007 YJ1),0.0231502122,0.0517654482,23395.2504944266,64230067.71213589,Earth,False,25.3,False
3439560,(2008 WO2),0.002914439,0.0065168838,60152.3745452788,53253541.65082695,Earth,False,29.8,False
3692749,(2014 TL17),0.0699125232,0.1563291544,51571.4713899566,24923317.2330764,Earth,False,22.9,False
54048900,(2020 OO1),0.0139493823,0.0311917671,24322.5032638551,41299745.70733335,Earth,False,26.4,False
2403775,403775 (2011 HS4),0.1764229081,0.3944936153,52562.8409517151,51657028.73913021,Earth,False,20.89,True
3127391,(2002 LY1),0.0921626549,0.2060819612,32829.2978732003,45687755.05274753,Earth,False,22.3,False
3404492,(2008 DW22),0.0201629919,0.0450858206,44107.8194084598,50331505.0835222,Earth,False,25.6,False
3759768,(2016 SP3),0.0069912523,0.0156329154,37450.4861447957,8574509.911144756,Earth,False,27.9,False
3802099,(2018 FE5),0.2016299194,0.4508582062,68736.4586307486,62035893.65724049,Earth,False,20.6,False
3838929,(2019 EW1),0.0101054342,0.0225964377,26993.0123215571,42682924.30724043,Earth,False,27.1,False
54016362,(2020 FX4),0.1160259082,0.2594418179,80119.6185698932,64493026.64432174,Earth,False,21.8,True
2523661,523661 (2012 LF11),0.1838886721,0.411187571,34687.8102856659,54047796.8348861,Earth,False,20.8,False
3092182,(1998 KD3),0.2016299194,0.4508582062,64414.480426803,64598403.11467357,Earth,False,20.6,False
3733265,(2015 VD2),0.0319561887,0.0714562102,85402.30367264,15574567.046336796,Earth,False,24.6,False
3764806,(2016 WU7),0.0242412481,0.0542050786,63105.086958764,64283296.54913463,Earth,False,25.2,False
3774097,(2017 HT3),0.0921626549,0.2060819612,75862.7400761687,63711507.51980439,Earth,False,22.3,False
3840709,(2019 FG1),0.0718712133,0.1607089186,28046.7662532601,18058901.6983561,Earth,False,22.84,False
2434326,434326 (2004 JG6),0.5254785303,1.1750057146,45797.7924477821,7531339.504383011,Earth,False,18.52,True
2447221,447221 (2005 UO5),0.193443872,0.4325536477,48475.4108217876,40955923.23225641,Earth,False,20.69,False
2469219,469219 Kamo`oalewa (2016 HO3),0.0361871997,0.0809170384,15334.8304877315,21053499.5007616,Earth,False,24.33,False
2484795,484795 (2009 DE47),0.5303407233,1.1858779086,40935.4965938254,53738693.70666919,Earth,False,18.5,False
3125002,(2002 JD9),0.0608912622,0.1361570015,102510.9486438102,71600663.90128964,Earth,False,23.2,False
3404526,(2008 EL),0.096506147,0.2157943048,40616.4223542625,54063607.01097812,Earth,False,22.2,False
3802120,(2018 FO5),0.2111324448,0.4721064988,63740.6606287724,40847276.62726532,Earth,False,20.5,True
3843051,(2019 MG2),0.1058168859,0.2366137501,39104.4888017539,31989395.19945257,Earth,False,22.0,False
3873206,(2019 TN),0.1058168859,0.2366137501,35012.2712881607,29907742.91781297,Earth,False,22.0,False
3991580,(2020 CK2),0.0037030108,0.0082801838,21796.6104149037,73799774.79061355,Earth,False,29.28,False
54053848,(2020 RT2),0.0060333008,0.0134908707,33864.2555735401,10872757.708220456,Earth,False,28.22,False
54131345,(2021 EL3),0.0045978519,0.0102811094,22757.1437081724,9330631.13208179,Earth,False,28.81,False
54222541,(2021 WG),0.0046833323,0.0104722495,65842.395356079,74293791.44776009,Earth,False,28.77,False
2004450,4450 Pan (1987 SY),0.9830033019,2.1980622051,61167.7346809356,58210971.26297821,Earth,False,17.16,True
2162911,162911 (2001 LL5),0.3824326621,0.8551454293,45768.0390710605,26479335.81149836,Earth,False,19.21,False
3071769,(2001 FB90),0.2914439045,0.6516883822,58925.9257167236,46085897.486807615,Earth,False,19.8,True
3475467,(2009 VN1),0.0384197891,0.0859092601,54512.9097991042,24841484.96917813,Earth,False,24.2,False
3752803,(2016 JX11),0.02658,0.0594346868,93219.5203858645,43847216.52472916,Earth,False,25.0,False
3825482,(2018 MC7),0.0152951935,0.0342010925,59162.982820294,60154811.77272534,Earth,False,26.2,False
3836004,(2018 VQ1),0.0334622374,0.0748238376,20485.316267505,13652493.55026721,Earth,False,24.5,False
3840801,(2019 GW1),0.0160160338,0.0358129403,30541.3692031185,35463576.03763298,Earth,False,26.1,False
3893865,(2019 XS),0.0447254765,0.1000092059,20141.5885947271,30398937.26154408,Earth,False,23.87,False
2164207,164207 (2004 GU9),0.1508533561,0.3373183589,25134.8266616698,23571119.66389612,Earth,False,21.23,True
2490354,490354 (2009 FF19),0.1394938229,0.3119176705,25613.513379586,57172162.21755866,Earth,False,21.4,True
3164431,(2003 UT55),0.0116025908,0.0259441818,35835.1079594301,12391094.961795554,Earth,False,26.8,False
3363908,(2006 YM),0.0350392641,0.0783501764,28904.7356609846,37284084.59268152,Earth,False,24.4,False
3387793,(2007 TS19),0.2016299194,0.4508582062,49924.9363746348,43050172.29782087,Earth,False,20.6,True
3638505,(2013 JX28),0.2538370294,0.5675968529,64229.8075100975,38616933.69694854,Earth,False,20.1,False
3654336,(2013 XS3),0.2231284644,0.4989304142,72148.9794754864,54363897.22395483,Earth,False,20.38,False
3738932,(2015 YQ1),0.0066765941,0.0149293183,56698.5564229532,61055644.69803243,Earth,False,28.0,False
3741442,(2016 CA29),0.0048367649,0.0108153351,25102.550386789,7156622.107113254,Earth,False,28.7,False
54248796,(2022 DT4),0.0154367182,0.0345175513,83427.5752212859,73888465.17438474,Earth,False,26.18,False
2106538,106538 (2000 WK63),1.4809997207,3.3116160501,78864.2979862961,63659657.82556918,Earth,False,16.27,False
3471590,(2009 TK12),0.2016299194,0.4508582062,71776.3035259519,21357408.84524849,Earth,False,20.6,True
3720440,(2015 KJ122),0.1058168859,0.2366137501,60092.0004088271,42638378.62428946,Earth,False,22.0,True
3761646,(2016 TZ93),0.046190746,0.1032856481,34117.8461823934,34161563.55726884,Earth,False,23.8,False
3805266,(2018 HU),0.0192555078,0.0430566244,87057.8500310298,71373503.84411329,Earth,False,25.7,False
54105261,(2021 AV4),0.1724070324,0.3855138443,29644.9357111904,48712832.25430215,Earth,False,20.94,False
2138877,138877 (2000 XG47),1.332155667,2.978790628,60072.4496868844,15862069.693225052,Earth,False,16.5,False
2230089,230089 (2000 WP148),0.3824326621,0.8551454293,44946.5066837284,48755658.219978735,Earth,False,19.21,False
2363116,363116 (2001 GQ2),0.2492039814,0.5572370428,68001.6031258802,2967138.829131047,Earth,False,20.14,True
2461852,461852 (2006 GY2),0.4619074603,1.0328564805,88349.7890144722,45191439.13617825,Earth,False,18.8,True
3458970,(2009 HE60),0.0201629919,0.0450858206,17996.1974540067,23972574.47903396,Earth,False,25.6,False
3520761,(2010 JL41),0.2016299194,0.4508582062,117788.4016236533,63561206.77917198,Earth,False,20.6,False
3704262,(2015 BP4),0.0555334912,0.1241766613,36055.1581945189,42710204.85513533,Earth,False,23.4,False
3718389,(2015 HF170),0.0490405098,0.1096579137,22568.2060543601,33730068.54736842,Earth,False,23.67,False
3777808,(2015 YE21),0.1708263953,0.3819794322,22389.103700851,68673139.65027948,Earth,False,20.96,False
2340048,340048 (2005 VT5),0.4041615334,0.9037326626,39199.1373256464,56158901.46645813,Earth,False,19.09,False
2361538,361538 (2007 JZ20),0.5041444339,1.1273012246,78129.6530749934,73282705.9394481,Earth,False,18.61,False
3753871,(2016 LT10),0.0110803882,0.0247765013,68960.4864898925,73150244.35585871,Earth,False,26.9,False
3774564,(2017 JS1),0.0211132445,0.0472106499,50994.1447708943,29237505.16085252,Earth,False,25.5,False
3831866,(2018 TJ6),0.0530340723,0.1185877909,29411.3518647468,26028267.8052416,Earth,False,23.5,False
54160166,(2021 LQ6),0.160160338,0.358129403,56106.5747360058,23350827.77956956,Earth,False,21.1,False
2382875,382875 (2004 KE1),0.1272198785,0.2844722965,17606.9879757073,53394812.70890552,Earth,False,21.6,False
3170208,(2003 YG136),0.0231502122,0.0517654482,51130.9172859318,56995232.21831818,Earth,False,25.3,False
3559600,(2011 EP40),0.160160338,0.358129403,54701.9261999546,54499053.484056935,Earth,False,21.1,False
3562321,(2011 GL44),0.1925550782,0.4305662442,108226.6802023871,66424293.30349749,Earth,False,20.7,False
3836245,(2018 VS9),0.0327005439,0.0731206391,25397.762268106,71244515.07035747,Earth,False,24.55,False
3841624,(2019 HO3),0.0506471459,0.1132504611,50273.065769656,31564048.228175327,Earth,False,23.6,False
54016617,(2020 HE2),0.1394938229,0.3119176705,75409.2452588915,48971553.73706153,Earth,False,21.4,False
54136202,(2021 GN6),0.0107784169,0.0241012728,72380.3182697092,72678634.06376652,Earth,False,26.96,False
3076550,(2000 WL63),0.2914439045,0.6516883822,38955.9879323806,42105996.71075399,Earth,False,19.8,False
3288933,(2005 QP11),0.0139493823,0.0311917671,66208.8875735484,68642314.9792464,Earth,False,26.4,False
3374389,(2007 HL4),0.040230458,0.0899580388,49013.3415565876,62761282.14999535,Earth,False,24.1,False
3718762,(2015 HQ171),0.0116025908,0.0259441818,32028.1870018138,1632128.663953581,Earth,False,26.8,False
54017135,(2020 KZ1),0.160160338,0.358129403,68762.6074348236,51970255.57751304,Earth,False,21.1,False
54132114,(2021 FH1),0.0233644185,0.052244428,35593.5411104718,46355197.54358746,Earth,False,25.28,False
2612199,612199 (2000 WL63),0.263363131,0.5888978636,38955.9889623769,42105996.725713775,Earth,False,20.02,False
2171839,171839 (2001 JM1),0.4097839804,0.9163048363,39546.7821019642,8647741.180145452,Earth,False,19.06,True
2220909,220909 (2005 EO1),0.6230960191,1.3932850552,60107.9054770894,23958566.56832098,Earth,False,18.15,False
2420262,420262 (2011 KD11),0.2457847746,0.5495914639,57335.1568321392,42246041.33557472,Earth,False,20.17,False
3653536,(2013 VK5),0.2111324448,0.4721064988,71732.8484477687,59414609.246175215,Earth,False,20.5,False
3694453,(2014 US56),0.0152951935,0.0342010925,29028.63317809,17683697.853692465,Earth,False,26.2,False
3736778,(2015 XA378),0.0175612318,0.0392681082,45610.72328907,32393178.340879302,Earth,False,25.9,False
3738971,(2015 YE2),0.0242412481,0.0542050786,29704.217021931,27441840.922466356,Earth,False,25.2,False
3752787,(2016 JE6),0.0384197891,0.0859092601,76508.4537575071,35431315.16720875,Earth,False,24.2,False
3789142,(2017 VN2),0.0088014652,0.0196806745,29273.5280092495,41331919.58659617,Earth,False,27.4,False
3805267,(2018 HQ),0.1313877806,0.2937920088,65119.4240000155,24861448.81988941,Earth,False,21.53,True
3843623,(2019 QW2),0.0291443905,0.0651688382,15725.5239156694,26394985.84536757,Earth,False,24.8,False
2467460,467460 (2006 JF42),0.3841978911,0.8590926012,80466.1744313286,44587807.69158576,Earth,False,19.2,True
3092275,(2000 WG10),0.0555334912,0.1241766613,16153.8535260129,32294450.91241728,Earth,False,23.4,False
3549564,(2010 TM167),0.1677084622,0.3750075218,59139.099784084,59215279.763382405,Earth,False,21.0,False
2574660,574660 (2010 TM167),0.1661709017,0.3715694322,59139.1298718079,59215292.59887965,Earth,False,21.02,False
2139056,139056 (2001 FY),0.4193290755,0.9376483177,4628.8435548143,41755480.46402412,Earth,False,19.01,False
3182170,(2004 JO1),0.1756123185,0.3926810818,115053.5357157802,73338964.13331433,Earth,False,20.9,False
3297231,(2005 UW3),0.0384197891,0.0859092601,36230.7974419879,50434992.776046775,Earth,False,24.2,False
3408586,(2008 GS3),0.1010543415,0.2259643771,72281.5428407285,64886021.550313205,Earth,False,22.1,False
3615463,(2012 UK171),0.0343997255,0.0769201245,35741.9437837164,48792052.74882723,Earth,False,24.44,False
3710245,(2015 CZ13),0.4212646106,0.9419763057,70451.2731486737,65601848.7495234,Earth,False,19.0,True
3736003,(2015 XR55),0.2231284644,0.4989304142,82390.998955005,53332390.274966784,Earth,False,20.38,False
3774382,(2017 HT49),0.0167708462,0.0375007522,37957.3696783271,19058004.716476843,Earth,False,26.0,False
3824979,(2018 KT),0.160160338,0.358129403,28526.9243617341,41346860.43450584,Earth,False,21.1,False
54138701,(2021 GD24),0.016238839,0.0363111479,59354.6468553742,41086741.96195703,Earth,False,26.07,False
3516406,(2010 GH65),0.4836764882,1.0815335068,67376.2595776654,39591618.90193428,Earth,False,18.7,False
3739222,(2016 AT8),0.04411182,0.0986370281,21793.9527225022,60891630.30569734,Earth,False,23.9,False
3764838,(2016 WR8),0.0088014652,0.0196806745,48071.0388401543,50156291.12144849,Earth,False,27.4,False
3836310,(2018 WW1),0.02658,0.0594346868,67069.0315507838,58689130.60574389,Earth,False,25.0,False
54203702,(2021 TS3),0.0094309399,0.0210882227,20960.0154561046,43578950.428587615,Earth,False,27.25,False
2614643,614643 (2010 GH65),0.4472547654,1.0000920588,67376.259695273,39591618.88697449,Earth,False,18.87,False
2010563,10563 Izhdubar (1993 WD),1.0878148336,2.4324279148,125629.5310624868,44346041.27237729,Earth,False,16.94,False
2086667,86667 (2000 FO10),0.8176265334,1.8282685088,108927.1548044554,61869532.61287742,Earth,False,17.56,False
2488515,488515 (2001 FE90),0.2016299194,0.4508582062,32678.0544673998,19089606.00989224,Earth,False,20.6,True
3483204,(2009 XQ1),0.0921626549,0.2060819612,46737.4387366289,43161610.11483022,Earth,False,22.3,False
3519519,(2010 JL1),0.0211132445,0.0472106499,64163.7244547366,51572901.46438871,Earth,False,25.5,False
3732894,(2015 UC67),0.3151773333,0.7047579421,48536.2189001297,71070086.04830764,Earth,False,19.63,False
3744853,(2016 DP2),0.0175612318,0.0392681082,59369.2393011736,45635922.00875526,Earth,False,25.9,False
3752568,(2016 HG19),0.063760979,0.1425738833,77569.6828095202,74271119.44176799,Earth,False,23.1,False
3164412,(2003 UO25),0.0802703167,0.1794898848,41219.4426598519,35486782.347377576,Earth,False,22.6,False
3467313,(2009 SB15),0.2016299194,0.4508582062,114315.0195218666,68134122.7271344,Earth,False,20.6,False
3520666,(2010 JV34),0.1797028549,0.4018277992,78802.1899263263,37053921.16378769,Earth,False,20.85,True
3545552,(2010 RF12),0.0055533491,0.0124176661,12658.1293291881,20103627.855116174,Earth,False,28.4,False
3748517,(2016 FT14),0.0291443905,0.0651688382,71858.0891996831,65320054.50303797,Earth,False,24.8,False
3799834,(2018 EW1),0.0146067964,0.0326617897,26112.1836357352,62327881.72698453,Earth,False,26.3,False
3831064,(2018 SB3),0.0201629919,0.0450858206,21765.7709846327,7648507.129250375,Earth,False,25.6,False
3989350,(2020 BE15),0.2492039814,0.5572370428,90365.7884154469,58797487.06566613,Earth,False,20.14,False
3063823,(2000 WP19),0.0766575574,0.1714115092,43788.8742349741,54324606.959056325,Earth,False,22.7,False
3522631,(2010 KC),0.0389542616,0.087104377,46469.0858610748,27807585.170217343,Earth,False,24.17,False
3639436,(2013 KJ6),0.2914439045,0.6516883822,62371.2228698027,43478523.92735728,Earth,False,19.8,False
3734562,(2015 VO105),0.040230458,0.0899580388,29131.190382028,19748536.5764064,Earth,False,24.1,False
3752432,(2016 HE3),0.0366906138,0.0820427065,39691.5057786028,11078499.823389111,Earth,False,24.3,False
3824095,(2018 JT2),0.0350392641,0.0783501764,101394.0258923696,67121627.49825424,Earth,False,24.4,False
3841961,(2019 KD),0.0530340723,0.1185877909,49214.9531553174,46737606.48542369,Earth,False,23.5,False
3991576,(2020 CF2),0.0080270317,0.0179489885,17307.4656558499,42671342.7094212,Earth,False,27.6,False
54016955,(2020 JG),0.0183888672,0.0411187571,92225.8284125162,60554811.25490446,Earth,False,25.8,False
54054724,(2020 SX6),0.0100590039,0.0224926165,18899.3088922794,56163616.64172266,Earth,False,27.11,False
54100692,(2020 YP),0.0319561887,0.0714562102,43855.7821680488,46860444.36323703,Earth,False,24.6,False
54134948,(2021 GK2),0.0576175751,0.1288368146,48162.268010232,26377479.842781022,Earth,False,23.32,False
2612197,612197 (2000 WP19),0.0689532874,0.154184238,43788.8746410296,54324607.00393569,Earth,False,22.93,False
3483887,(2009 YS),0.0231502122,0.0517654482,26246.2285639177,61209861.387308896,Earth,False,25.3,False
3747305,(2016 ED157),0.0313729225,0.0701519874,4066.110788348,31968746.13065753,Earth,False,24.64,False
54054405,(2020 SB),0.2315021222,0.5176544822,58672.5979960778,74380966.43502776,Earth,False,20.3,False
2005587,5587 (1990 SB),4.5767266723,10.2338719537,39643.3630451909,44577888.55993605,Earth,False,13.82,False
3618296,(2012 WH1),0.04411182,0.0986370281,59338.6737498407,68202789.46592566,Earth,False,23.9,False
3774066,(2017 HU2),0.0175612318,0.0392681082,40599.1556307691,40656440.30922537,Earth,False,25.9,False
3831203,(2018 TO1),0.1214940408,0.2716689341,72831.2507942951,58157679.17600004,Earth,False,21.7,True
54248558,(2022 DZ2),0.040230458,0.0899580388,27032.8608448306,70607191.19348359,Earth,False,24.1,False
3079018,(2001 KD55),0.2016299194,0.4508582062,25448.7296345605,40746372.51987521,Earth,False,20.6,False
3564854,(2011 JY1),0.0319561887,0.0714562102,74051.3321785861,45709588.63747723,Earth,False,24.6,False
3662637,(2014 DG23),0.0253837029,0.0567596853,58248.5022841964,58614547.46567137,Earth,False,25.1,False
3669249,(2014 HB124),0.0658498783,0.1472448042,108156.8775555839,73397651.88634808,Earth,False,23.03,False
3825007,(2018 KK1),0.0530340723,0.1185877909,106729.456266895,73175454.91802643,Earth,False,23.5,False
54051089,(2020 PM4),0.1108038821,0.2477650126,38813.3869638805,15213291.541279083,Earth,False,21.9,True
54226410,(2021 XK1),0.0144728805,0.0323623447,68945.8908001435,56243013.90109093,Earth,False,26.32,False
2368203,368203 (2001 KO2),0.2210828104,0.4943561926,38292.7802524441,9385045.696757931,Earth,False,20.4,True
2413260,413260 (2003 TL4),0.3424167308,0.7656670868,65012.7334790304,71408318.1557012,Earth,False,19.45,True
2455199,455199 (2000 YK4),0.2914439045,0.6516883822,39768.8980063018,74651291.41673453,Earth,False,19.8,False
2523585,523585 (1998 MW5),0.4097839804,0.9163048363,71945.6131459264,48178447.47960376,Earth,False,19.06,False
3076784,(2001 HL31),0.2315021222,0.5176544822,90456.0358178599,7563395.231248102,Earth,False,20.3,True
3092342,(2001 SH276),0.3195618867,0.7145621017,41860.2786389298,44317184.47156534,Earth,False,19.6,False
3655366,(2013 YD),0.0506471459,0.1132504611,65103.6283796221,24141618.546235684,Earth,False,23.6,False
3732669,(2015 UH52),0.0160160338,0.0358129403,64713.2436571457,70689614.0697726,Earth,False,26.1,False
3745995,(2016 EO84),0.0921626549,0.2060819612,90837.7204229273,54148695.58667246,Earth,False,22.3,False
3763475,(2016 VL3),0.0366906138,0.0820427065,23966.129500988,68067841.71533476,Earth,False,24.3,False
3774691,(2017 KZ2),0.02658,0.0594346868,59755.2995770675,6033692.174781244,Earth,False,25.0,False
54016664,(2020 HJ3),0.0802703167,0.1794898848,72062.7717378776,70926909.68183719,Earth,False,22.6,False
3076783,(2001 HK31),0.1677084622,0.3750075218,27118.5644356323,18628206.340899456,Earth,False,21.0,False
3448963,(2009 DB43),0.0133215567,0.0297879063,18138.2474537953,37467576.31353509,Earth,False,26.5,False
3519490,(2010 JG),0.1756123185,0.3926810818,90278.4234963132,70232789.26820208,Earth,False,20.9,True
3746000,(2016 EU84),0.0042126461,0.0094197631,28682.6582952594,29073410.46438081,Earth,False,29.0,False
3791015,(2017 XS),0.0766575574,0.1714115092,58139.4697448162,64772796.60722927,Earth,False,22.7,False
3798987,(2018 BY6),0.058150704,0.130028927,26964.4288535046,67315029.67408106,Earth,False,23.3,False
54109175,(2021 CC),0.021804944,0.0487573371,41477.7131428936,34167443.44171005,Earth,False,25.43,False
3342322,(2006 SE6),0.0699125232,0.1563291544,43525.7892515423,60855176.715609774,Earth,False,22.9,False
3359094,(2006 WV),0.0096506147,0.0215794305,80553.5992232906,39373292.29978569,Earth,False,27.2,False
3718321,(2015 HZ116),0.0350392641,0.0783501764,33330.1819925402,17936898.20266269,Earth,False,24.4,False
3754328,(2016 MH),0.1058168859,0.2366137501,31553.2468550041,40066694.28460992,Earth,False,22.0,False
3775247,(2017 LP1),0.1160259082,0.2594418179,32510.5766345565,29494354.605786294,Earth,False,21.8,False
2337345,337345 (2001 KO20),0.2016299194,0.4508582062,26715.0621425399,33347702.6298796,Earth,False,20.6,False
2524196,524196 (2001 QP181),0.5041444339,1.1273012246,56467.926433948,46083808.38247265,Earth,False,18.61,False
3444300,(2009 BG),0.0211132445,0.0472106499,28938.8047459135,61687575.01818071,Earth,False,25.5,False
3457390,(2009 HG),0.040230458,0.0899580388,11563.7831096768,7878522.964885658,Earth,False,24.1,False
3763274,(2016 VB1),0.0051351718,0.0114825932,63793.3492336054,72917076.6427004,Earth,False,28.57,False
3831887,(2018 UC1),0.1214940408,0.2716689341,36580.1870506068,28012814.389088705,Earth,False,21.7,False
54217199,(2021 VY4),0.0137579896,0.0307638,62957.9797736317,62745147.46620373,Earth,False,26.43,False
3092299,(2001 KW18),0.0167708462,0.0375007522,15395.6765667786,5082837.356974391,Earth,False,26.0,False
3092301,(2001 KD68),0.0766575574,0.1714115092,16342.4590081623,25472282.923209224,Earth,False,22.7,False
3388485,(2007 TN74),0.0201629919,0.0450858206,27713.9529103326,39185076.023881145,Earth,False,25.6,False
3600600,(2012 EQ3),0.0844413128,0.1888165155,125976.0754627193,37313170.876626045,Earth,False,22.49,False
3621805,(2012 YY6),0.1460679643,0.3266178974,58731.4120827085,30231911.718402267,Earth,False,21.3,True
3656788,(2014 BW2),0.2783267681,0.6223575734,68614.90626335,72941769.52143897,Earth,False,19.9,True
3837805,(2019 AU9),0.0121494041,0.0271668934,35272.0768596807,31721891.8579708,Earth,False,26.7,False
3841742,(2019 JF2),0.0840533402,0.1879489824,59414.3986149904,26578456.158765946,Earth,False,22.5,False
54016771,(2020 HY6),0.0110803882,0.0247765013,32763.5306231777,12590057.181817517,Earth,False,26.9,False
54254975,(2022 EL5),0.0100590039,0.0224926165,9267.5313083705,18482403.99325816,Earth,False,27.11,False
2538212,538212 (2016 CA136),0.3552670883,0.7944013596,131436.9005275991,53943377.7609827,Earth,False,19.37,True
3076899,(2001 JW1),0.2315021222,0.5176544822,63091.6868573705,22282447.693267528,Earth,False,20.3,False
3257080,(2004 UB),0.2111324448,0.4721064988,68519.5242791335,65263934.13368936,Earth,False,20.5,False
3759714,(2016 SE1),0.0766575574,0.1714115092,73301.6426868598,66326153.181313306,Earth,False,22.7,False
3831897,(2018 UM1),0.0506471459,0.1132504611,39169.2632969358,31342283.313462023,Earth,False,23.6,False
54017003,(2020 JQ1),0.0160160338,0.0358129403,40527.6360878938,19044258.13828297,Earth,False,26.1,False
2516398,516398 (2001 HW15),0.2315021222,0.5176544822,36811.6211115713,19931573.055981763,Earth,False,20.3,False
3063058,(2000 WC1),0.096506147,0.2157943048,50937.429742942,49786392.421169296,Earth,False,22.2,True
3252104,(2004 RO111),0.058150704,0.130028927,45604.8138055374,17354664.93819926,Earth,False,23.3,False
3376345,(2007 JB21),0.022108281,0.0494356193,49614.4403748961,46341632.84648393,Earth,False,25.4,False
54055074,(2020 TC2),0.1838886721,0.411187571,55003.3393975974,71192166.40738668,Earth,False,20.8,False
2419624,419624 (2010 SO16),0.2101623793,0.4699373665,42877.6495396276,38592774.70308842,Earth,False,20.51,True
3182822,(2004 KF1),0.1838886721,0.411187571,39183.8714438144,67894267.5104739,Earth,False,20.8,False
3754548,(2016 NV15),0.2914439045,0.6516883822,45963.3209693389,51439185.86169427,Earth,False,19.8,False
2153349,153349 (2001 PJ9),0.5402004935,1.207925025,60405.5256289362,52828343.94830439,Earth,False,18.46,False
3125003,(2002 JE9),0.1394938229,0.3119176705,35605.4267756979,65464242.240868345,Earth,False,21.4,True
3249865,(2004 QA2),0.0921626549,0.2060819612,65383.4119091666,58280539.014780685,Earth,False,22.3,False
3837644,(2019 AY3),0.046190746,0.1032856481,71182.8025024363,7416241.820363476,Earth,False,23.8,False
54017088,(2020 KV),0.02658,0.0594346868,46477.094549342,54053184.70689266,Earth,False,25.0,False
54017288,(2020 KG6),0.3841978911,0.8590926012,152172.1335097544,58387153.34766762,Earth,False,19.2,True
54097970,(2020 XS),0.1529519353,0.3420109247,108236.1784417625,16285033.54051362,Earth,False,21.2,False
54137141,(2021 GN9),0.0592318063,0.1324463452,67442.2043236254,35577614.19473824,Earth,False,23.26,False
54223983,(2021 WP),0.0071212294,0.015923553,17264.2145773853,32801246.09994092,Earth,False,27.86,False
2612358,612358 (2002 JE9),0.1407845434,0.3148038092,35605.4273614556,65464242.22590856,Earth,False,21.38,True
